id,deviceId,sensorType,title,unit,updatedAt,sensorWikiType,sensorWikiPhenomenon,sensorWikiUnit
5386026e5f08822009b8b60e,5386026e5f08822009b8b60d,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
5386026e5f08822009b8b60f,5386026e5f08822009b8b60d,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
5386026e5f08822009b8b610,5386026e5f08822009b8b60d,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
5386026e5f08822009b8b611,5386026e5f08822009b8b60d,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
5386026e5f08822009b8b612,5386026e5f08822009b8b60d,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
538ee6a4a83415541576b778,538ee6a4a83415541576b777,SHT15,Luftfeuchtigkeit,%RH,2023-04-21T07:22:45.120Z,sht15,humidity,
538ee6a4a83415541576b779,538ee6a4a83415541576b777,SHT15,Temperatur,°C,2023-04-21T07:22:45.120Z,sht15,temperature,degree_celsius
5391be52a8341554157792e7,5391be52a8341554157792e6,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
5391be52a8341554157792e8,5391be52a8341554157792e6,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
5391be52a8341554157792e9,5391be52a8341554157792e6,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
5391be52a8341554157792ea,5391be52a8341554157792e6,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
5391be52a8341554157792eb,5391be52a8341554157792e6,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
539c00c2a83415541578eaf6,539c00c2a83415541578eaf5,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
539c00c2a83415541578eaf7,539c00c2a83415541578eaf5,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
539c00c2a83415541578eaf8,539c00c2a83415541578eaf5,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
539c00c2a83415541578eaf9,539c00c2a83415541578eaf5,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
539c00c2a83415541578eafa,539c00c2a83415541578eaf5,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53bbe630e79c90a0102d0109,539fec94a8341554157931d7,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53bbe630e79c90a0102d010a,539fec94a8341554157931d7,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53bbe630e79c90a0102d010b,539fec94a8341554157931d7,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53bbe630e79c90a0102d010c,539fec94a8341554157931d7,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53bbe630e79c90a0102d010d,539fec94a8341554157931d7,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53a0017aa834155415793282,53a0017aa834155415793281,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53a0017aa834155415793283,53a0017aa834155415793281,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53a0017aa834155415793284,53a0017aa834155415793281,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53a0017aa834155415793285,53a0017aa834155415793281,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53a0017aa834155415793286,53a0017aa834155415793281,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53a0bb21a834155415793845,53a0bb21a834155415793844,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53a0bb21a834155415793846,53a0bb21a834155415793844,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53a0bb21a834155415793847,53a0bb21a834155415793844,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53a0bb21a834155415793848,53a0bb21a834155415793844,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53a0bb21a834155415793849,53a0bb21a834155415793844,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53aaffafe79c90a0102abb68,53aaffafe79c90a0102abb67,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53aaffafe79c90a0102abb69,53aaffafe79c90a0102abb67,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53aaffafe79c90a0102abb6a,53aaffafe79c90a0102abb67,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53aaffafe79c90a0102abb6b,53aaffafe79c90a0102abb67,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53aaffafe79c90a0102abb6c,53aaffafe79c90a0102abb67,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53b2ab5de79c90a0102b04eb,53b2ab5de79c90a0102b04ea,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53b2ab5de79c90a0102b04ec,53b2ab5de79c90a0102b04ea,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53b2ab5de79c90a0102b04ed,53b2ab5de79c90a0102b04ea,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53b2ab5de79c90a0102b04ee,53b2ab5de79c90a0102b04ea,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53b2ab5de79c90a0102b04ef,53b2ab5de79c90a0102b04ea,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53c576f2e79c90a0102f67ea,53c576f2e79c90a0102f67e9,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53c576f2e79c90a0102f67eb,53c576f2e79c90a0102f67e9,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53c576f2e79c90a0102f67ec,53c576f2e79c90a0102f67e9,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53c576f2e79c90a0102f67ed,53c576f2e79c90a0102f67e9,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53c576f2e79c90a0102f67ee,53c576f2e79c90a0102f67e9,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53c57d64e79c90a0102f6b9d,53c57d64e79c90a0102f6b9c,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53c57d64e79c90a0102f6b9e,53c57d64e79c90a0102f6b9c,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53c57d64e79c90a0102f6b9f,53c57d64e79c90a0102f6b9c,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53c57d64e79c90a0102f6ba0,53c57d64e79c90a0102f6b9c,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53c57d64e79c90a0102f6ba1,53c57d64e79c90a0102f6b9c,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53c6cac8e79c90a0103006fc,53c6cac8e79c90a0103006fb,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53c6cac8e79c90a0103006fd,53c6cac8e79c90a0103006fb,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53c6cac8e79c90a0103006fe,53c6cac8e79c90a0103006fb,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53c6cac8e79c90a0103006ff,53c6cac8e79c90a0103006fb,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53c6cac8e79c90a010300700,53c6cac8e79c90a0103006fb,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53cace31e79c90a010327bf6,53cace31e79c90a010327bf5,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53cace31e79c90a010327bf7,53cace31e79c90a010327bf5,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53cace31e79c90a010327bf8,53cace31e79c90a010327bf5,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53cace31e79c90a010327bf9,53cace31e79c90a010327bf5,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53cace31e79c90a010327bfa,53cace31e79c90a010327bf5,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53d2c94de79c90a01037c3d6,53d2c94de79c90a01037c3d5,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53d2c94de79c90a01037c3d7,53d2c94de79c90a01037c3d5,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53d2c94de79c90a01037c3d8,53d2c94de79c90a01037c3d5,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53d2c94de79c90a01037c3d9,53d2c94de79c90a01037c3d5,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53d2c94de79c90a01037c3da,53d2c94de79c90a01037c3d5,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
53edc2fde79c90a0103f3937,53edc2fde79c90a0103f3936,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
53edc2fde79c90a0103f3938,53edc2fde79c90a0103f3936,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
53edc2fde79c90a0103f3939,53edc2fde79c90a0103f3936,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
53edc2fde79c90a0103f393a,53edc2fde79c90a0103f3936,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
53edc2fde79c90a0103f393b,53edc2fde79c90a0103f3936,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
540b2d53e79c90a010422569,540b2d53e79c90a010422568,GL5528,Helligkeit,Pegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
540b2d53e79c90a01042256a,540b2d53e79c90a010422568,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
540b2d53e79c90a01042256b,540b2d53e79c90a010422568,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
540b2d53e79c90a01042256c,540b2d53e79c90a010422568,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
540b2d53e79c90a01042256d,540b2d53e79c90a010422568,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
545ba98b6c8bde3c13dbec44,545ba98b6c8bde3c13dbec42,GL5528,Licht,Pegel,2023-04-21T07:22:45.120Z,gl5528,,
545ba98b6c8bde3c13dbec45,545ba98b6c8bde3c13dbec42,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
545ba98b6c8bde3c13dbec46,545ba98b6c8bde3c13dbec42,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
545ba98b6c8bde3c13dbec47,545ba98b6c8bde3c13dbec42,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
545ba98b6c8bde3c13dbec48,545ba98b6c8bde3c13dbec42,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
54b2537896ca78540fa79c93,54b2537896ca78540fa79c91,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54b2537896ca78540fa79c94,54b2537896ca78540fa79c91,TSL2561,Licht (digital),lx,2023-04-21T07:22:45.120Z,tsl2561,,lux
54b2537896ca78540fa79c95,54b2537896ca78540fa79c91,LM386,Schall,Pegel,2023-04-21T07:22:45.120Z,lm386,,
54b2537896ca78540fa79c96,54b2537896ca78540fa79c91,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54b2537896ca78540fa79c97,54b2537896ca78540fa79c91,DHT11,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54b2537896ca78540fa79c98,54b2537896ca78540fa79c91,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
54d79ea81b93e970075153f6,54d79ea81b93e970075153f4,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54d79ea81b93e970075153f7,54d79ea81b93e970075153f4,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54d79ea81b93e970075153f8,54d79ea81b93e970075153f4,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54d79ea81b93e970075153f9,54d79ea81b93e970075153f4,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54d79ea81b93e970075153fa,54d79ea81b93e970075153f4,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
54e4c395a807ade00f84e6e2,54e4c395a807ade00f84e6e0,LM358,Lautstärke,Schallpegel,2023-04-21T07:22:45.120Z,lm35,sound_level,
54e4c395a807ade00f84e6e3,54e4c395a807ade00f84e6e0,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54e4c395a807ade00f84e6e4,54e4c395a807ade00f84e6e0,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54e4c395a807ade00f84e6e5,54e4c395a807ade00f84e6e0,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54e4c395a807ade00f84e6e6,54e4c395a807ade00f84e6e0,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
54e6fc60a807ade00f85a91a,54e6fc60a807ade00f85a918,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54e6fc60a807ade00f85a91b,54e6fc60a807ade00f85a918,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54e6fc60a807ade00f85a91c,54e6fc60a807ade00f85a918,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54e6fc60a807ade00f85a91d,54e6fc60a807ade00f85a918,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54e6fc60a807ade00f85a91e,54e6fc60a807ade00f85a918,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
54e73244a807ade00f85f5bf,54e73244a807ade00f85f5bd,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54e73244a807ade00f85f5c0,54e73244a807ade00f85f5bd,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54e73244a807ade00f85f5c1,54e73244a807ade00f85f5bd,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54e73244a807ade00f85f5c2,54e73244a807ade00f85f5bd,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54e73244a807ade00f85f5c3,54e73244a807ade00f85f5bd,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
54e7a5faa807ade00f868aad,54e7a5faa807ade00f868aab,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54e7a5faa807ade00f868aae,54e7a5faa807ade00f868aab,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54e7a5faa807ade00f868aaf,54e7a5faa807ade00f868aab,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54e7a5faa807ade00f868ab0,54e7a5faa807ade00f868aab,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54e7a5faa807ade00f868ab1,54e7a5faa807ade00f868aab,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
54e86f19a807ade00f877344,54e86f19a807ade00f877342,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54e86f19a807ade00f877345,54e86f19a807ade00f877342,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54e86f19a807ade00f877346,54e86f19a807ade00f877342,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54e86f19a807ade00f877347,54e86f19a807ade00f877342,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54e86f19a807ade00f877348,54e86f19a807ade00f877342,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
54e8e1dea807ade00f88097a,54e8e1dea807ade00f880978,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54e8e1dea807ade00f88097b,54e8e1dea807ade00f880978,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54e8e1dea807ade00f88097c,54e8e1dea807ade00f880978,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54e8e1dea807ade00f88097d,54e8e1dea807ade00f880978,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54e8e1dea807ade00f88097e,54e8e1dea807ade00f880978,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
54ec441ca807ade00f8dad36,54ec441ca807ade00f8dad34,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54ec441ca807ade00f8dad37,54ec441ca807ade00f8dad34,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54ec441ca807ade00f8dad38,54ec441ca807ade00f8dad34,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54ec441ca807ade00f8dad39,54ec441ca807ade00f8dad34,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54ec441ca807ade00f8dad3a,54ec441ca807ade00f8dad34,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
54f1a46ba807ade00f92a4c4,54f1a46ba807ade00f92a4c2,GL5528,Helligkeit,Lichtpegel,2023-04-21T07:22:45.120Z,gl5528,ambient_light,lux
54f1a46ba807ade00f92a4c5,54f1a46ba807ade00f92a4c2,LM358,Lautstärke,Schallpegel,2023-04-21T07:22:45.120Z,lm35,sound_level,
54f1a46ba807ade00f92a4c6,54f1a46ba807ade00f92a4c2,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54f1a46ba807ade00f92a4c7,54f1a46ba807ade00f92a4c2,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54f1a46ba807ade00f92a4c8,54f1a46ba807ade00f92a4c2,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
54f46237a807ade00f94eee3,54f46237a807ade00f94eee1,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
54f46237a807ade00f94eee4,54f46237a807ade00f94eee1,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
54f46237a807ade00f94eee5,54f46237a807ade00f94eee1,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
54f46237a807ade00f94eee6,54f46237a807ade00f94eee1,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
54f46237a807ade00f94eee7,54f46237a807ade00f94eee1,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
55a3a864a807ade00fc7d5d0,55a3a864a807ade00fc7d5ce,GUVA-S12D,UV,UV-Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
55a3a864a807ade00fc7d5d1,55a3a864a807ade00fc7d5ce,TSL2561,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl2561,ambient_light,lux
55a3a864a807ade00fc7d5d2,55a3a864a807ade00fc7d5ce,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
55a3a864a807ade00fc7d5d3,55a3a864a807ade00fc7d5ce,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
55a3a864a807ade00fc7d5d4,55a3a864a807ade00fc7d5ce,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
55cc964ca807ade00fdd395b,55cc964ca807ade00fdd3959,Shinyei PPD42,Luftdruck,hppcf (PM2.5),2023-04-21T07:22:45.120Z,,barometric_pressure,
55cc964ca807ade00fdd395c,55cc964ca807ade00fdd3959,NA,UV,UV Index,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
55cc964ca807ade00fdd395d,55cc964ca807ade00fdd3959,NA,UV,mW/m^2,2023-04-21T07:22:45.120Z,,ultraviolet_a_light,
55cc964ca807ade00fdd395e,55cc964ca807ade00fdd3959,BMP085,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bmp085,barometric_pressure,pascal
55cc964ca807ade00fdd395f,55cc964ca807ade00fdd3959,DHT22,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
55cc964ca807ade00fdd3960,55cc964ca807ade00fdd3959,BMP085,Temperatur,°C,2023-04-21T07:22:45.120Z,bmp085,temperature,degree_celsius
55e9cc7a5a71c17808fa5fbd,55e9cc7a5a71c17808fa5fbb,NA,Wassertemperatur,C,2023-04-21T07:22:45.120Z,,water_temperature,
55e9cc7a5a71c17808fa5fbe,55e9cc7a5a71c17808fa5fbb,NA,Luftdruck,PA,2023-04-21T07:22:45.120Z,,barometric_pressure,
55e9cc7a5a71c17808fa5fbf,55e9cc7a5a71c17808fa5fbb,NA,Temperatur,C,2023-04-21T07:22:45.120Z,,temperature,
55f3dbdfb3de1fe005b25bd2,55f3dbdfb3de1fe005b25bd0,BMP180,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp180,barometric_pressure,
55f3dbdfb3de1fe005b25bd3,55f3dbdfb3de1fe005b25bd0,DHT22,Luftfeuchtigkeit,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
55f3dbdfb3de1fe005b25bd4,55f3dbdfb3de1fe005b25bd0,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
55f9350cb3de1fe005b5fadf,55f9350cb3de1fe005b5fadd,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
55f9350cb3de1fe005b5fae0,55f9350cb3de1fe005b5fadd,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
55f9350cb3de1fe005b5fae1,55f9350cb3de1fe005b5fadd,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
55f9350cb3de1fe005b5fae2,55f9350cb3de1fe005b5fadd,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
55f9350cb3de1fe005b5fae3,55f9350cb3de1fe005b5fadd,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
55f935a9b3de1fe005b5fb53,55f935a9b3de1fe005b5fb51,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
55f935a9b3de1fe005b5fb54,55f935a9b3de1fe005b5fb51,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
55f935a9b3de1fe005b5fb55,55f935a9b3de1fe005b5fb51,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
55f935a9b3de1fe005b5fb56,55f935a9b3de1fe005b5fb51,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
55f935a9b3de1fe005b5fb57,55f935a9b3de1fe005b5fb51,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
55f93600b3de1fe005b5fb97,55f93600b3de1fe005b5fb95,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
55f93600b3de1fe005b5fb98,55f93600b3de1fe005b5fb95,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
55f93600b3de1fe005b5fb99,55f93600b3de1fe005b5fb95,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
55f93600b3de1fe005b5fb9a,55f93600b3de1fe005b5fb95,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
55f93600b3de1fe005b5fb9b,55f93600b3de1fe005b5fb95,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
55f93b66b3de1fe005b5ff4e,55f93b66b3de1fe005b5ff4c,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
55f93b66b3de1fe005b5ff4f,55f93b66b3de1fe005b5ff4c,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
55f93b66b3de1fe005b5ff50,55f93b66b3de1fe005b5ff4c,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
55f93b66b3de1fe005b5ff51,55f93b66b3de1fe005b5ff4c,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
55f93b66b3de1fe005b5ff52,55f93b66b3de1fe005b5ff4c,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
