id,name,exposure,created_at,updated_at,use_auth,user_id,latitude,longitude
54f46237a807ade00f94eee1,FabLab Berlin,indoor,2022-03-30T11:25:43.206Z,2022-03-30T11:25:43.206Z,false,cleqyv5pi00003uxdszv4mdnk,52.530506,13.413411
55a3a864a807ade00fc7d5ce,senseBox Schneefernerhaus - Zugspitze,outdoor,2022-03-30T11:25:43.206Z,2022-03-30T11:25:43.206Z,false,cleqyv5pi00003uxdszv4mdnk,47.4165083,10.9796861
55cc964ca807ade00fdd3959,cccamp15 kglbamt,outdoor,2022-03-30T11:25:43.206Z,2022-03-30T11:25:43.206Z,false,cleqyv5pi00003uxdszv4mdnk,53.030829534153455,13.307422958314419
55e9cc7a5a71c17808fa5fbb,Baggersee Weingarten,outdoor,2022-03-30T11:25:43.207Z,2022-03-30T11:25:43.207Z,false,cleqyv5pi00003uxdszv4mdnk,49.0711669588361,8.523674011230469
55f3dbdfb3de1fe005b25bd0,TrollStation,outdoor,2022-03-30T11:25:43.207Z,2022-03-30T11:25:43.207Z,false,cleqyv5pi00003uxdszv4mdnk,52.02985833597204,11.431306600570679
55f9350cb3de1fe005b5fadd,UJI_RustamStation,indoor,2022-03-30T11:25:43.207Z,2022-03-30T11:25:43.207Z,false,cleqyv5pi00003uxdszv4mdnk,39.994325570144,-0.07344961166381836
55f935a9b3de1fe005b5fb51,UJI_Fernando Santa,indoor,2022-03-30T11:25:43.207Z,2022-03-30T11:25:43.207Z,false,cleqyv5pi00003uxdszv4mdnk,39.994761199509405,-0.0727486612595385
55f93600b3de1fe005b5fb95,Spagna station,indoor,2022-03-30T11:25:43.207Z,2022-03-30T11:25:43.207Z,false,cleqyv5pi00003uxdszv4mdnk,39.99280495529868,-0.0744447112083435
55f93b66b3de1fe005b5ff4c,Castellon,indoor,2022-03-30T11:25:43.208Z,2022-03-30T11:25:43.208Z,false,cleqyv5pi00003uxdszv4mdnk,39.993807742944135,-0.07389502599835396
562a6ce3b3de1fe005df2f21,lhf_uv,indoor,2022-03-30T11:25:43.208Z,2022-03-30T11:25:43.208Z,false,cleqyv5pi00003uxdszv4mdnk,52.1448303200295,7.320515513420105
562b48d3b3de1fe005dfd7be,Testbox_2,outdoor,2022-03-30T11:25:43.208Z,2022-03-30T11:25:43.208Z,false,cleqyv5pi00003uxdszv4mdnk,47.989024,7.820774
562bdcf3b3de1fe005e03d2a,Science College Overbach,outdoor,2022-03-30T11:25:43.208Z,2022-03-30T11:25:43.208Z,false,cleqyv5pi00003uxdszv4mdnk,50.940941,6.308861
562f9a8cb3de1fe005e32afb,SenseBox - Sternstraße 2,indoor,2022-03-30T11:25:43.209Z,2022-03-30T11:25:43.209Z,false,cleqyv5pi00003uxdszv4mdnk,51.95875283112481,7.644907236099243
5656b69db3de1fe00504d29e,Rieders Station Arnstadt,outdoor,2022-03-30T11:25:43.209Z,2022-03-30T11:25:43.209Z,false,cleqyv5pi00003uxdszv4mdnk,50.83667564893264,10.921563506126404
56791a8cb3de1fe00511e1a2,FFP Carsi,indoor,2022-03-30T11:25:43.209Z,2022-03-30T11:25:43.209Z,false,cleqyv5pi00003uxdszv4mdnk,52.38858872855746,13.075311184038583
5686bde5b3de1fe0051aeaf9,Leibniz Institut für umweltmedizinische Forschung VTH1,indoor,2022-03-30T11:25:43.209Z,2022-03-30T11:25:43.209Z,false,cleqyv5pi00003uxdszv4mdnk,51.20545836712041,6.786396503448486
56951bdbb3de1fe00524e30a,Großsedlitz,outdoor,2022-03-30T11:25:43.210Z,2022-03-30T11:25:43.210Z,false,cleqyv5pi00003uxdszv4mdnk,50.956897,13.888012
56957f3ab3de1fe0052532da,WG Wolbecker Str.,outdoor,2022-03-30T11:25:43.210Z,2022-04-30T10:54:47.956Z,false,cleqyv5pi00003uxdszv4mdnk,51.957090029248754,7.640642523765564
5697bf642cb6e1e4103d1df0,FabLab Paderborn e.V.,indoor,2022-03-30T11:25:43.210Z,2023-01-25T09:31:25.876Z,false,cleqyv5pi00003uxdszv4mdnk,51.71625446118619,8.776633143424988
569910922cb6e1e4103dc9e0,Urbanisten e.V.,indoor,2022-03-30T11:25:43.210Z,2022-03-30T11:25:43.210Z,false,cleqyv5pi00003uxdszv4mdnk,51.512842306129144,7.4364334342681095
569cc5ca2cb6e1e4103f0ba4,myBox_1,indoor,2022-03-30T11:25:43.211Z,2022-03-30T11:25:43.211Z,false,cleqyv5pi00003uxdszv4mdnk,47.73905206936105,9.15837049484253
56a0de932cb6e1e41040a68b,shackspace,outdoor,2022-03-30T11:25:43.211Z,2022-03-30T11:25:43.211Z,false,cleqyv5pi00003uxdszv4mdnk,48.77702545228982,9.236100912094116
56a1f76b2cb6e1e41040e7f1,Wissenschaftsladen Dortmund,outdoor,2022-03-30T11:25:43.211Z,2022-03-30T11:25:43.211Z,false,cleqyv5pi00003uxdszv4mdnk,51.5276742,7.46499273086452
56a7e0e72cb6e1e4104308a4,Ammersee West,outdoor,2022-03-30T11:25:43.211Z,2022-03-30T11:25:43.211Z,false,cleqyv5pi00003uxdszv4mdnk,48.051040858932765,11.094018816947937
56aa62db2cb6e1e41043e7cf,Toolbox Bodensee e.V. - Alpha,outdoor,2022-03-30T11:25:43.211Z,2022-03-30T11:25:43.211Z,false,cleqyv5pi00003uxdszv4mdnk,47.7123532029256,9.399549365043638
56ab272d2cb6e1e410445721,ILS Dortmund,outdoor,2022-03-30T11:25:43.212Z,2023-03-14T11:15:05.485Z,false,cleqyv5pi00003uxdszv4mdnk,51.515249,7.471706
56ad11da2cb6e1e410455f05,Leipzig-Leutzsch,outdoor,2022-03-30T11:25:43.212Z,2023-02-19T04:25:41.652Z,false,cleqyv5pi00003uxdszv4mdnk,51.355723,12.315695
56af60512cb6e1e410468410,52nBox_test,indoor,2022-03-30T11:25:43.212Z,2022-03-30T11:25:43.212Z,false,cleqyv5pi00003uxdszv4mdnk,51.93504133251171,7.652061581720772
56af6f6f2cb6e1e410468e7a,3D DRUCKZENTRUM RUHR,outdoor,2022-03-30T11:25:43.212Z,2022-03-30T11:25:43.212Z,false,cleqyv5pi00003uxdszv4mdnk,51.4571222912236,7.014293074607849
56b093682cb6e1e410474343,ViNN:Lab – Makerspace der TH Wildau,outdoor,2022-03-30T11:25:43.213Z,2022-03-30T11:25:43.213Z,false,cleqyv5pi00003uxdszv4mdnk,52.318048,13.630214
56b8d04d2cb6e1e4104d4df3,Schule am Königstor,indoor,2022-03-30T11:25:43.213Z,2022-03-30T11:25:43.213Z,false,cleqyv5pi00003uxdszv4mdnk,52.52558918714972,13.426216430852946
56cb84812cb6e1e41061bc99,Munich Maker Lab senseBox,outdoor,2022-03-30T11:25:43.213Z,2022-03-30T11:25:43.213Z,false,cleqyv5pi00003uxdszv4mdnk,48.158807,11.550386
56cf43182cb6e1e41066df3c,Philippshof,indoor,2022-03-30T11:25:43.214Z,2022-03-30T11:25:43.214Z,false,cleqyv5pi00003uxdszv4mdnk,50.95025567563388,6.919686198234558
56d046572cb6e1e410682a85,tsd,outdoor,2022-03-30T11:25:43.214Z,2022-03-30T11:25:43.214Z,false,cleqyv5pi00003uxdszv4mdnk,51.04060125399825,13.79656434059143
56d077882cb6e1e4106868fb,adriano,indoor,2022-03-30T11:25:43.214Z,2022-03-30T11:25:43.214Z,false,cleqyv5pi00003uxdszv4mdnk,52.5084899763068,6.094322204589844
56dc3fdc2cb6e1e4107659e1,Am Sportplatz,outdoor,2022-03-30T11:25:43.214Z,2023-03-22T14:21:55.239Z,false,cleqyv5pi00003uxdszv4mdnk,50.48618349412709,12.368023395320051
56ded8d82cb6e1e41078f572,IZW,outdoor,2022-03-30T11:25:43.215Z,2022-03-30T11:25:43.215Z,false,cleqyv5pi00003uxdszv4mdnk,52.505819,13.520887
56f20ee62cb6e1e410912301,DLR_School_Lab TU Dresden,outdoor,2022-03-30T11:25:43.215Z,2022-03-30T11:25:43.215Z,false,cleqyv5pi00003uxdszv4mdnk,51.04130620199642,13.797684162855148
56fbf16645fd40c81965ce3a,CampusGarchingSued1,outdoor,2022-03-30T11:25:43.215Z,2022-03-30T11:25:43.215Z,false,cleqyv5pi00003uxdszv4mdnk,48.261834,11.666139
56fc046445fd40c81965e5d2,GarageLab e.V.,outdoor,2022-03-30T11:25:43.215Z,2022-03-30T11:25:43.215Z,false,cleqyv5pi00003uxdszv4mdnk,51.209631,6.780656
5706298845fd40c8197462a5,fablab2,indoor,2022-03-30T11:25:43.216Z,2022-03-30T11:25:43.216Z,false,cleqyv5pi00003uxdszv4mdnk,52.389410474862544,13.078622817993164
570629b945fd40c8197462fb,Devseed LX,outdoor,2022-03-30T11:25:43.216Z,2022-03-30T11:25:43.216Z,false,cleqyv5pi00003uxdszv4mdnk,38.72268842184987,-9.148640066396183
570bad2b45fd40c8197f13a2,Balkon Gasselstiege,outdoor,2022-03-30T11:25:43.216Z,2022-03-30T11:25:43.216Z,false,cleqyv5pi00003uxdszv4mdnk,51.974581,7.607807
570d515d45fd40c81983e73a,wullewup,outdoor,2022-03-30T11:25:43.216Z,2022-03-30T11:25:43.216Z,false,cleqyv5pi00003uxdszv4mdnk,51.970996,7.62552
5710de1a45fd40c8198ccece,Südkirchen,outdoor,2022-03-30T11:25:43.217Z,2022-06-25T10:44:17.004Z,false,cleqyv5pi00003uxdszv4mdnk,51.710172,7.542168
5719c4037514d05c121e317c,HPI Maker Klub - http://HPIMakerKlub.github.io/,outdoor,2022-03-30T11:25:43.217Z,2022-03-30T11:25:43.217Z,false,cleqyv5pi00003uxdszv4mdnk,52.386392,13.098047
571f567751171e3c177d8707,DFKI,indoor,2022-03-30T11:25:43.217Z,2022-03-30T11:25:43.217Z,false,cleqyv5pi00003uxdszv4mdnk,49.230635,7.010002
56c604732cb6e1e4105be1db,Toolbox Bodensee e.V. - Beta,outdoor,2022-03-30T11:25:43.217Z,2022-03-30T11:25:43.217Z,false,cleqyv5pi00003uxdszv4mdnk,47.716068,9.388242
572f41adfa4e96380f3bdd25,box_1,indoor,2022-03-30T11:25:43.218Z,2022-03-30T11:25:43.218Z,false,cleqyv5pi00003uxdszv4mdnk,52.02701984843323,8.896345579996705
573d7649566b8d3c11114ac2,Wetterdöschen,outdoor,2022-03-30T11:25:43.218Z,2022-03-30T11:25:43.218Z,false,cleqyv5pi00003uxdszv4mdnk,51.96806404296131,7.56349772217618
574869476e89cb28190649c8,Vogelhaus,outdoor,2022-03-30T11:25:43.218Z,2022-03-30T11:25:43.218Z,false,cleqyv5pi00003uxdszv4mdnk,52.339194,9.841261
570d755e45fd40c819843e24,Robobox,outdoor,2022-03-30T11:25:43.218Z,2022-03-30T11:25:43.218Z,false,cleqyv5pi00003uxdszv4mdnk,51.166656,13.478615
57000b8745fd40c8196ad04c,Oststr/Mauritzsteinpfad,outdoor,2022-03-30T11:25:43.219Z,2022-03-30T11:25:43.219Z,false,cleqyv5pi00003uxdszv4mdnk,51.962372,7.64568
5750220bed08f9680c6b4154,BalkonBox Mindener Str.,outdoor,2022-03-30T11:25:43.219Z,2022-12-27T09:32:41.231Z,false,cleqyv5pi00003uxdszv4mdnk,51.95616769306822,7.6511693559587
57585de44bab38000e49fa97,senseBox_wifi_Yun,outdoor,2022-03-30T11:25:43.219Z,2022-03-30T11:25:43.219Z,false,cleqyv5pi00003uxdszv4mdnk,51.976527,7.586553
5767cdbb4774ce7c0cac561e,Dortmund-Ems-Kanal,outdoor,2022-03-30T11:25:43.220Z,2022-03-30T11:25:43.220Z,false,cleqyv5pi00003uxdszv4mdnk,51.94600420949637,7.642997503280639
5767dd6d4774ce7c0cac6513,BOBF (border of black forest),outdoor,2022-03-30T11:25:43.220Z,2022-03-30T11:25:43.220Z,false,cleqyv5pi00003uxdszv4mdnk,48.62381067602107,8.735395073672407
5767e79e4774ce7c0cac700a,LGV senseBox:edu,indoor,2022-03-30T11:25:43.221Z,2022-03-30T11:25:43.221Z,false,cleqyv5pi00003uxdszv4mdnk,53.498232,10.002463
576a5cde6c5218100025c070,itfg2,indoor,2022-03-30T11:25:43.221Z,2022-03-30T11:25:43.221Z,false,cleqyv5pi00003uxdszv4mdnk,48.10678642171616,11.537130642682314
576a7a9b22cfcc1000c885c0,indoor,indoor,2022-03-30T11:25:43.222Z,2022-03-30T11:25:43.222Z,false,cleqyv5pi00003uxdszv4mdnk,48.10450101659603,11.573372650891542
576e5eabbf95551000acc2ca,KlimaNet 00001,outdoor,2022-03-30T11:25:43.222Z,2022-03-30T11:25:43.222Z,false,cleqyv5pi00003uxdszv4mdnk,51.90957000274839,7.655904293060302
576e9baeca0d561000b97337,Hawerkamp 31,outdoor,2022-03-30T11:25:43.222Z,2022-03-30T11:25:43.222Z,false,cleqyv5pi00003uxdszv4mdnk,51.944271492580334,7.63871669769287
578207d56fea661300861f3b,emp-wetter,outdoor,2022-03-30T11:25:43.223Z,2023-04-21T02:00:00.644Z,false,cleqyv5pi00003uxdszv4mdnk,51.660264,9.391277
578549036778a71200d46322,Klimastation Lemgo-Brake,indoor,2022-03-30T11:25:43.223Z,2022-03-30T11:25:43.223Z,false,cleqyv5pi00003uxdszv4mdnk,52.010734670952026,8.916494250297546
578aad85ccff9d1000b7b638,Wersehaus Pegelsensor,outdoor,2022-03-30T11:25:43.224Z,2022-03-30T11:25:43.224Z,false,cleqyv5pi00003uxdszv4mdnk,51.9732823676038,7.700224891277684
578c9c60ccff9d1000bcad19,Balkon,outdoor,2022-03-30T11:25:43.224Z,2022-03-30T11:25:43.224Z,false,cleqyv5pi00003uxdszv4mdnk,48.10442937215959,11.573080206289887
578cf2ccccff9d1000bd9198,senseBox Schneefernerhaus (neu) - Zugspitze,outdoor,2022-03-30T11:25:43.224Z,2022-03-30T11:25:43.224Z,false,cleqyv5pi00003uxdszv4mdnk,47.4166243,10.979520400000002
57946712d0a5af1100ccd9d3,Kidscraft2.0 senseBox,indoor,2022-03-30T11:25:43.225Z,2022-03-30T11:25:43.225Z,false,cleqyv5pi00003uxdszv4mdnk,52.43299,10.804839
579e683668b4a21200661a6d,Lengfeld Hintergasse 11,outdoor,2022-03-30T11:25:43.225Z,2023-04-21T01:59:41.190Z,false,cleqyv5pi00003uxdszv4mdnk,49.832135,8.90362
57a703c657ef4b1200fc1a6c,Sebas SenseBox,outdoor,2022-03-30T11:25:43.225Z,2022-03-30T11:25:43.225Z,false,cleqyv5pi00003uxdszv4mdnk,53.579755,10.021484
57a98eead46eb21200e225b3,Colégio Mackenzie,outdoor,2022-03-30T11:25:43.226Z,2022-03-30T11:25:43.226Z,false,cleqyv5pi00003uxdszv4mdnk,-23.487828681772623,-46.832324266433716
57a98f6ad46eb21200e22909,Colégio Humboldt São Paulo,outdoor,2022-03-30T11:25:43.226Z,2023-03-11T12:07:46.868Z,false,cleqyv5pi00003uxdszv4mdnk,-23.687564,-46.708978
